id,x_pixel,y_pixel,z_normalized,z_depth,class
17,443,336,-0.0872401669621467,8662,4
18,406,360,-0.1240399926900863,4240,4
19,382,373,-0.1452374309301376,3965,4
20,361,383,-0.1595777720212936,3855,4
0,231,250,4.064611758280989e-08,3233,4
1,269,227,-0.0441872403025627,3197,4
2,317,215,-0.0794479176402092,4771,4
3,359,215,-0.1009514555335044,4584,4
4,394,229,-0.1196006760001182,4452,4
5,294,248,-0.1456553041934967,2802,4
6,368,254,-0.1721017360687255,4289,4
7,386,248,-0.1620065569877624,4340,4
8,388,244,-0.1515910029411316,4356,4
9,286,284,-0.1325421333312988,2803,4
10,374,293,-0.1729530245065689,2694,4
11,422,297,-0.1797437667846679,4228,4
12,456,301,-0.1845831722021103,4295,4
13,283,311,-0.1132723018527031,2932,4
14,364,321,-0.149067535996437,0,4
15,411,324,-0.1598224937915802,4160,4
16,444,324,-0.1657095104455948,4189,4
17,285,327,-0.0929358899593353,4158,4
18,340,339,-0.1192570850253105,4125,4
19,371,343,-0.1275402456521988,4139,4
20,395,345,-0.1328673958778381,4131,4
0,237,249,1.5497233718519965e-08,3221,4
1,274,224,-0.048353049904108,3247,4
2,320,211,-0.0854081735014915,4882,4
3,363,213,-0.1078528463840484,4669,4
4,398,227,-0.1276807785034179,4532,4
5,293,242,-0.1531401425600052,2803,4
6,367,245,-0.1846039891242981,0,4
7,389,241,-0.1785054355859756,4420,4
8,392,237,-0.1706302165985107,4449,4
9,287,278,-0.1399944275617599,2797,4
10,373,285,-0.1840924471616745,2697,4
11,423,286,-0.192791000008583,4295,4
12,459,286,-0.1988207548856735,4435,4
13,285,306,-0.1213815137743949,2920,4
14,365,312,-0.1603168100118637,0,4
15,413,314,-0.1731016933917999,4219,4
16,449,313,-0.1804904192686081,4277,4
17,287,323,-0.1021267846226692,4213,4
18,340,332,-0.1310249119997024,4177,4
19,372,335,-0.1411792486906051,4190,4
20,398,335,-0.1480966955423355,4182,4
0,126,227,-2.738312900874007e-07,3111,4
1,166,200,-0.0905778929591178,3351,4
2,222,191,-0.1527428925037384,4902,4
3,271,198,-0.1901003867387771,4744,4
4,299,223,-0.2233329713344574,4695,4
5,192,261,-0.217565044760704,2542,4
6,268,270,-0.2584865391254425,2718,4
7,289,257,-0.2572166621685028,4543,4
8,296,244,-0.2524931728839874,4633,4
9,182,300,-0.1793356388807296,2609,4
10,277,312,-0.2271609157323837,2737,4
11,329,309,-0.2289955168962478,2744,4
12,366,299,-0.2319437265396118,4627,4
13,182,324,-0.135619431734085,4387,4
14,269,334,-0.1746647506952285,4340,4
15,314,326,-0.1752820461988449,4354,4
16,345,317,-0.1759146153926849,4465,4
17,186,334,-0.0945743545889854,4357,4
18,252,341,-0.1252225190401077,4320,4
19,289,335,-0.1292367130517959,4355,4
20,314,327,-0.1304198950529098,4389,4
0,181,228,1.5229750260914446e-07,2820,4
1,212,180,-0.0195831581950187,0,4
2,262,156,-0.0343500450253486,5971,4
3,310,156,-0.0405507422983646,6166,4
4,345,165,-0.0403892174363136,6238,4
5,277,194,-0.0807963982224464,2781,4
6,351,190,-0.0926428958773613,6042,4
7,350,181,-0.0740820094943046,6056,4
8,335,176,-0.0552638657391071,6070,4
9,278,232,-0.073626160621643,2708,4
10,359,227,-0.1004658937454223,2800,4
11,401,224,-0.0967092365026474,7405,4
12,432,223,-0.0891390219330787,0,4
13,275,260,-0.0617754161357879,2811,4
14,347,253,-0.0841902270913124,2850,4
15,386,250,-0.081464298069477,0,4
16,414,246,-0.0737578049302101,0,4
17,270,279,-0.0479966811835765,0,4
18,328,275,-0.0594464503228664,2876,4
19,361,273,-0.0548299103975296,0,4
20,386,273,-0.0473004318773746,0,4
0,505,145,-2.512119863240514e-07,0,4
1,493,101,0.0012964106863364,0,4
2,451,73,-0.0074509810656309,0,4
3,410,64,-0.0149433268234133,0,4
4,381,68,-0.0277548618614673,0,4
5,455,61,-0.0527253039181232,0,4
6,405,57,-0.0746307149529457,0,4
7,378,61,-0.0850842744112014,0,4
8,361,68,-0.0915644988417625,0,4
9,458,89,-0.063931405544281,0,4
10,402,83,-0.0886459797620773,6118,4
11,361,82,-0.1040691062808036,5868,4
12,331,81,-0.1183540448546409,0,4
13,457,118,-0.0705334544181823,0,4
14,403,110,-0.0959177389740943,5983,4
15,365,107,-0.1075545102357864,3251,4
16,339,104,-0.116262599825859,3264,4
17,453,148,-0.0740926414728164,10788,4
18,407,138,-0.097138874232769,3340,4
19,380,133,-0.103306196630001,3185,4
20,362,128,-0.1074231415987014,3140,4
0,437,216,8.723131372789794e-07,9303,4
1,413,184,-0.0685374811291694,4754,4
2,379,165,-0.1223984360694885,0,4
3,343,168,-0.1582247912883758,6178,4
4,321,192,-0.1880479305982589,3386,4
5,413,218,-0.1762130260467529,0,4
6,349,226,-0.2267921268939972,3091,4
7,332,215,-0.2360151261091232,3387,4
8,332,203,-0.2349486500024795,3410,4
9,414,252,-0.1560180038213729,0,4
10,336,257,-0.209287941455841,3101,4
11,288,255,-0.2188919335603714,2998,4
12,257,249,-0.2240066826343536,2964,4
13,406,277,-0.1332640498876571,0,4
14,331,277,-0.1716053187847137,3197,4
15,292,274,-0.1793939918279647,3097,4
16,267,270,-0.1845709234476089,3056,4
17,395,292,-0.1133687570691108,6026,4
18,341,288,-0.1400764882564544,3349,4
19,310,283,-0.1488440334796905,3249,4
20,288,278,-0.1544758528470993,3101,4
0,160,235,1.6905335087358253e-07,2849,4
1,203,194,-0.0233257953077554,0,4
2,255,172,-0.0447689369320869,5918,4
3,304,172,-0.054571732878685,6047,4
4,341,181,-0.0583523623645305,6056,4
5,264,213,-0.1134704574942588,2562,4
6,338,213,-0.1224897652864456,0,4
7,348,199,-0.0961882844567298,0,4
8,343,188,-0.0737528875470161,5995,4
9,263,250,-0.103427767753601,2624,4
10,349,253,-0.1401956230401992,2678,4
11,398,253,-0.1392698585987091,0,4
12,434,254,-0.134165272116661,0,4
13,261,278,-0.0846921801567077,2736,4
14,340,276,-0.1113274246454238,2739,4
15,384,275,-0.1099096238613128,0,4
16,416,273,-0.1042568609118461,0,4
17,256,297,-0.0633121728897094,6055,4
18,317,297,-0.0770302265882492,2788,4
19,352,298,-0.0738474503159523,6259,4
20,379,299,-0.0684874057769775,0,4
0,153,206,2.1203106825851137e-07,2748,4
1,196,162,-0.027340268716216,4996,4
2,252,138,-0.0497305318713188,5907,4
3,303,136,-0.0593855567276477,6196,4
4,338,152,-0.0615937635302543,6196,4
5,262,179,-0.1174748614430427,2740,4
6,340,180,-0.1281160414218902,0,4
7,341,166,-0.0994867533445358,6088,4
8,329,157,-0.0747279003262519,6120,4
9,260,219,-0.1061666011810302,2504,4
10,349,222,-0.146893098950386,0,4
11,398,222,-0.1456488072872162,7230,4
12,436,224,-0.1390465795993805,0,4
13,256,249,-0.0867019370198249,2595,4
14,336,247,-0.1180703043937683,2628,4
15,381,247,-0.117400012910366,0,4
16,414,245,-0.1103761866688728,0,4
17,251,268,-0.0644639804959297,2674,4
18,315,268,-0.0819222629070282,2660,4
19,350,269,-0.079936608672142,0,4
20,378,271,-0.0740800499916076,0,4
0,156,220,2.170800428302755e-07,3367,4
1,201,183,0.0058583980426192,5562,4
2,247,172,-0.0108247222378849,5444,4
3,284,186,-0.0206719618290662,5390,4
4,306,209,-0.0280328579246997,0,4
5,254,175,-0.1216722503304481,5455,4
6,312,183,-0.1215031743049621,5433,4
7,303,188,-0.0830030217766761,5356,4
8,290,195,-0.0576245449483394,0,4
9,249,212,-0.1290990263223648,3105,4
10,324,216,-0.1713113337755203,5288,4
11,365,225,-0.1741759777069091,5210,4
12,399,232,-0.1748693883419037,5632,4
13,241,246,-0.1219748854637146,3072,4
14,308,246,-0.1560402065515518,3047,4
15,346,252,-0.1636406183242797,0,4
16,374,254,-0.1671993285417556,4976,4
17,232,273,-0.1076490432024002,3100,4
18,282,274,-0.1271775364875793,3067,4
19,311,275,-0.131303995847702,0,4
20,335,275,-0.1347684413194656,5018,4
0,150,236,2.817092479290295e-07,3363,4
1,187,196,-0.0111830625683069,0,4
2,238,183,-0.0330661609768867,5349,4
3,280,197,-0.0467225387692451,5313,4
4,302,220,-0.0559803582727909,0,4
5,232,184,-0.1235047802329063,0,4
6,300,196,-0.1476025283336639,5285,4
7,290,203,-0.1282196342945099,0,4
8,272,208,-0.1089123263955116,3117,4
9,225,223,-0.1276957392692566,2988,4
10,308,226,-0.1721704304218292,0,4
11,350,232,-0.1758976280689239,5276,4
12,385,236,-0.1750886291265487,5114,4
13,220,260,-0.1233880221843719,2993,4
14,294,259,-0.1597835570573806,2938,4
15,332,261,-0.1655404269695282,0,4
16,363,260,-0.1658330708742141,4990,4
17,216,289,-0.1149099692702293,3058,4
18,270,288,-0.1371753811836242,0,4
19,299,284,-0.1394718438386917,0,4
20,323,282,-0.1394006758928299,4937,4
0,157,234,2.040482485199391e-07,3324,4
1,195,194,-0.0077536660246551,5361,4
2,245,181,-0.0271564070135355,5365,4
3,285,198,-0.0385755635797977,5314,4
4,304,222,-0.0464589595794677,0,4
5,244,186,-0.1171011626720428,5344,4
6,308,194,-0.132584348320961,5317,4
7,298,201,-0.1094580814242363,5260,4
8,281,205,-0.0901341512799263,3168,4
9,239,225,-0.1212429255247116,3014,4
10,320,227,-0.1599490046501159,5201,4
11,360,235,-0.1619466692209243,5167,4
12,393,239,-0.1612762957811355,5417,4
13,234,259,-0.1161795854568481,3012,4
14,306,259,-0.1487175822257995,2966,4
15,344,263,-0.1553856283426284,0,4
16,373,263,-0.1572819799184799,4921,4
17,227,286,-0.1064733415842056,3053,4
18,281,287,-0.1259317100048065,3002,4
19,311,285,-0.128367468714714,0,4
20,334,283,-0.1294085830450058,4965,4
0,536,202,2.2780636754760053e-07,0,4
1,498,164,0.004486336838454,0,4
2,450,156,0.0011671354295685,0,4
3,410,178,0.0016287461621686,0,4
4,393,204,0.0034727016463875,3082,4
5,426,175,-0.0477144606411457,5501,4
6,379,192,-0.0553468912839889,3102,4
7,387,197,-0.0449319630861282,3095,4
8,406,196,-0.0341171585023403,3133,4
9,432,209,-0.0513924360275268,3123,4
10,363,241,-0.0677896067500114,3094,4
11,325,258,-0.0683017373085022,3088,4
12,301,271,-0.0681329742074012,3075,4
13,442,240,-0.0496159829199314,3198,4
14,381,268,-0.0608929060399532,3160,4
15,344,282,-0.0610572844743728,3148,4
16,322,292,-0.060052677989006,0,4
17,458,263,-0.0443728603422641,10261,4
18,406,282,-0.0482611171901226,0,4
19,378,293,-0.044733952730894,5180,4
20,358,300,-0.041587695479393,5116,4
0,527,179,2.649955810340998e-08,0,4
1,478,151,0.0123365577310323,0,4
2,427,159,0.0132776712998747,5645,4
3,391,186,0.0150459147989749,3118,4
4,377,216,0.0172149166464805,3034,4
5,404,168,-0.0287341531366109,5442,4
6,363,201,-0.0351360812783241,3051,4
7,373,208,-0.0273361168801784,3040,4
8,393,208,-0.0188785940408706,3054,4
9,414,199,-0.0376742556691169,3090,4
10,355,237,-0.048885453492403,3052,4
11,320,258,-0.0492127910256385,3022,4
12,296,274,-0.0499011874198913,2991,4
13,430,228,-0.0421047061681747,3148,4
14,374,260,-0.0512703768908977,3094,4
15,343,279,-0.0531266815960407,3079,4
16,322,291,-0.0537643767893314,0,4
17,452,251,-0.0428497456014156,0,4
18,405,274,-0.046250857412815,0,4
19,380,286,-0.042934376746416,5142,4
20,362,293,-0.0400534756481647,5058,4
0,203,255,-3.2988264564437486e-08,3027,4
1,244,207,-0.0163862667977809,0,4
2,300,181,-0.0295284204185009,4381,4
3,349,181,-0.0359909608960151,4402,4
4,376,195,-0.0367033779621124,4498,4
5,309,217,-0.0754886493086814,2744,4
6,383,206,-0.0903350785374641,4550,4
7,372,208,-0.0773404389619827,4482,4
8,353,215,-0.0632247701287269,0,4
9,308,258,-0.0723865404725074,2786,4
10,393,249,-0.0991279929876327,2909,4
11,434,252,-0.0990090742707252,5321,4
12,466,255,-0.0962870568037033,0,4
13,306,289,-0.0655929744243621,2962,4
14,385,281,-0.0903783291578292,2955,4
15,429,280,-0.0938984528183937,5211,4
16,463,279,-0.0913104638457298,0,4
17,304,310,-0.0568190775811672,4521,4
18,370,303,-0.0685561671853065,4551,4
19,406,298,-0.0656529366970062,4780,4
20,433,293,-0.0611225999891757,5198,4
0,213,212,2.324878209947201e-07,2888,4
1,244,160,-0.0084505509585142,4465,4
2,299,133,-0.0222713816910982,4441,4
3,351,140,-0.0321310572326183,4423,4
4,381,161,-0.0376948900520801,4448,4
5,305,145,-0.0690747573971748,4417,4
6,385,143,-0.0985479578375816,4472,4
7,382,154,-0.0992350205779075,4458,4
8,365,165,-0.0909129381179809,4407,4
9,307,190,-0.0750573128461837,2712,4
10,396,186,-0.1051593646407127,4571,4
11,441,190,-0.1109898313879966,5454,4
12,477,191,-0.1109723150730133,5336,4
13,308,229,-0.0785149335861206,2721,4
14,387,222,-0.1050165966153144,2756,4
15,436,222,-0.114052802324295,0,4
16,473,220,-0.1150164529681205,5446,4
17,307,259,-0.0794571563601493,2846,4
18,373,252,-0.0941831171512603,2841,4
19,411,248,-0.0931854844093322,0,4
20,441,243,-0.0888140946626663,5287,4
0,548,241,2.3061433296334147e-07,0,4
1,522,190,0.0021662428043782,0,4
2,478,167,-0.0003262655518483,0,4
3,439,179,0.001160044921562,5574,4
4,425,206,0.0027398641686886,3235,4
5,443,190,-0.0467034392058849,0,4
6,398,200,-0.0532728247344493,0,4
7,406,206,-0.045911818742752,3209,4
8,425,208,-0.0377552285790443,3224,4
9,443,226,-0.0472146458923816,3177,4
10,377,242,-0.0637125819921493,3113,4
11,337,250,-0.0686686560511589,3140,4
12,312,257,-0.072846882045269,3134,4
13,449,257,-0.0419743172824382,3219,4
14,387,271,-0.0522081665694713,3202,4
15,350,275,-0.0561500117182731,3211,4
16,329,279,-0.0581728219985961,3214,4
17,460,282,-0.03365258872509,10024,4
18,407,285,-0.0343829989433288,0,4
19,376,289,-0.0324616506695747,5114,4
20,354,291,-0.0318345874547958,5066,4
0,439,261,3.646383959221567e-07,3724,4
1,423,195,-0.0106843328103423,4747,4
2,382,149,-0.0178979784250259,4964,4
3,331,136,-0.0201334301382303,4988,4
4,304,154,-0.0182398203760385,0,4
5,327,185,-0.0456575751304626,3002,4
6,270,165,-0.0610093362629413,4864,4
7,292,164,-0.0610463470220565,3128,4
8,316,169,-0.0560956746339798,3077,4
9,313,222,-0.0447440147399902,2793,4
10,243,198,-0.0611575841903686,2932,4
11,204,184,-0.0688880756497383,4852,4
12,171,179,-0.0742845758795738,4929,4
13,309,255,-0.0410700030624866,2878,4
14,249,232,-0.0505162850022316,2939,4
15,210,217,-0.0569303408265113,3014,4
16,181,209,-0.0607530958950519,2972,4
17,316,282,-0.0363829769194126,3073,4
18,264,258,-0.0356799066066741,2973,4
19,235,244,-0.031411986798048,2999,4
20,214,234,-0.0284138452261686,3019,4
0,213,322,-1.965021567684744e-08,2856,4
1,260,288,-0.0180948637425899,2740,4
2,318,279,-0.0361306816339492,3030,4
3,366,297,-0.0435168668627738,5001,4
4,388,322,-0.0459066331386566,5053,4
5,311,311,-0.1077154949307441,2650,4
6,386,322,-0.1205740123987197,5035,4
7,388,327,-0.0996018648147583,5038,4
8,375,328,-0.0806979537010192,2757,4
9,298,350,-0.1025601029396057,2677,4
10,387,359,-0.1325977593660354,2706,4
11,430,366,-0.1295476257801056,5537,4
12,460,368,-0.1245951801538467,8820,4
13,290,382,-0.0902074873447418,4624,4
14,371,388,-0.1137878894805908,4807,4
15,415,391,-0.1156017556786537,5142,4
16,448,390,-0.113843560218811,8464,4
17,284,402,-0.075185514986515,4561,4
18,345,406,-0.0880408436059951,4665,4
19,379,405,-0.0872603505849838,4855,4
20,404,404,-0.0847497880458831,5016,4
0,428,272,3.017126743998233e-07,0,4
1,412,211,-0.0079884761944413,4122,4
2,371,165,-0.0159107968211174,5098,4
3,320,148,-0.0196543857455253,4941,4
4,290,162,-0.0198927428573369,4870,4
5,326,198,-0.0490961745381355,3086,4
6,268,173,-0.0665070116519928,4846,4
7,288,174,-0.0673869624733924,3197,4
8,310,181,-0.0627994090318679,3163,4
9,311,233,-0.0498950965702533,2858,4
10,241,207,-0.0670674666762352,0,4
11,203,192,-0.0733247771859169,4854,4
12,172,186,-0.0778047516942024,4961,4
13,305,264,-0.0477897189557552,2938,4
14,244,238,-0.0573311522603035,2942,4
15,209,223,-0.0612306632101535,3025,4
16,182,214,-0.0638725832104682,3016,4
17,309,290,-0.0445299372076988,3138,4
18,258,267,-0.0455235615372657,3021,4
19,229,254,-0.0421087928116321,3123,4
20,207,243,-0.0397690311074256,3081,4
0,505,305,5.687393809239438e-07,9425,4
1,467,259,-0.0163238309323787,0,4
2,408,244,-0.0301148239523172,3594,4
3,357,255,-0.0355601720511913,2627,4
4,324,270,-0.039564773440361,2473,4
5,409,286,-0.0920785367488861,2642,4
6,336,284,-0.1156756877899169,2436,4
7,318,281,-0.1121930330991745,2468,4
8,321,279,-0.1045937463641166,2466,4
9,412,328,-0.0878775119781494,2687,4
10,331,339,-0.1199344620108604,2528,4
11,282,346,-0.1270584017038345,2551,4
12,251,351,-0.1306315958499908,2528,4
13,418,359,-0.0789364576339721,8599,4
14,346,372,-0.1012985631823539,4867,4
15,298,378,-0.1126918345689773,4681,4
16,265,382,-0.1194803491234779,4642,4
17,424,378,-0.0677268952131271,8510,4
18,369,390,-0.0829419717192649,4985,4
19,334,396,-0.0930657982826232,4728,4
20,307,399,-0.0998063310980796,4671,4
0,243,229,-1.8005084712058308e-07,3216,4
1,274,190,-0.0095748323947191,4383,4
2,316,176,-0.0194232780486345,4981,4
3,356,176,-0.0220849867910146,4697,4
4,386,181,-0.0206321235746145,4579,4
5,333,211,-0.0721059665083885,3103,4
6,393,195,-0.0727137923240661,4496,4
7,398,183,-0.0483923181891441,4556,4
8,391,175,-0.02814039029181,4576,4
9,333,243,-0.0653793215751648,3164,4
10,403,225,-0.0817551910877227,0,4
11,436,215,-0.0712242498993873,4348,4
12,458,207,-0.0608537606894969,4514,4
13,328,266,-0.052242025732994,3268,4
14,393,252,-0.0653339102864265,4432,4
15,424,239,-0.0560062415897846,4371,4
16,444,227,-0.0459076538681983,4359,4
17,320,279,-0.0367763042449951,0,4
18,370,269,-0.0393392667174339,4422,4
19,393,257,-0.0297214705497026,4427,4
20,406,247,-0.0204513762146234,4408,4
0,496,282,5.539053518077708e-07,9585,4
1,461,237,-0.0146646127104759,0,4
2,403,220,-0.0266521293669939,4588,4
3,353,229,-0.0314903706312179,0,4
4,323,245,-0.0352647267282009,2811,4
5,398,260,-0.0753440633416175,2691,4
6,329,255,-0.0986752435564994,2503,4
7,312,251,-0.1001500040292739,2546,4
8,312,250,-0.0960015133023262,2549,4
9,399,301,-0.0722886398434639,2677,4
10,318,309,-0.0996008217334747,2573,4
11,269,314,-0.1075573563575744,2624,4
12,238,318,-0.111353687942028,2613,4
13,404,332,-0.0657265037298202,0,4
14,332,343,-0.0847976207733154,0,4
15,285,348,-0.0963231772184372,0,4
16,253,351,-0.102539524435997,4657,4
17,411,350,-0.0572596341371536,8643,4
18,354,360,-0.068632997572422,4940,4
19,319,365,-0.075516402721405,4786,4
20,294,365,-0.0795450285077095,4706,4
0,192,329,-1.5546436316071777e-07,2843,4
1,240,294,-0.0283304285258054,2734,4
2,302,286,-0.0498889982700347,2974,4
3,350,304,-0.0582292601466178,4883,4
4,372,330,-0.0590448901057243,4868,4
5,289,328,-0.1148296222090721,2604,4
6,364,337,-0.1242111101746559,2740,4
7,356,333,-0.098241813480854,0,4
8,337,328,-0.0761400088667869,0,4
9,277,367,-0.1032871231436729,2666,4
10,367,374,-0.1279258131980896,2712,4
11,407,378,-0.1192688345909118,5094,4
12,438,380,-0.1117947697639465,0,4
13,270,396,-0.0853320434689521,4570,4
14,351,402,-0.1055926904082298,4670,4
15,393,402,-0.1016348823904991,4937,4
16,423,399,-0.0966322571039199,5208,4
17,264,414,-0.0658738911151886,4493,4
18,327,415,-0.0783454403281211,4585,4
19,360,412,-0.0764575824141502,4727,4
20,385,409,-0.0733059793710708,4874,4
0,232,251,-2.0128831579313558e-07,3244,4
1,262,213,-0.0174038354307413,0,4
2,306,198,-0.0304502863436937,4821,4
3,347,198,-0.035041656345129,4549,4
4,379,201,-0.0358128808438777,4454,4
5,321,237,-0.0761127993464469,3061,4
6,379,223,-0.0778043568134307,4440,4
7,390,209,-0.05671351775527,4421,4
8,389,199,-0.0394226461648941,4450,4
9,321,269,-0.0667467191815376,3170,4
10,392,254,-0.0823789462447166,0,4
11,426,242,-0.0732938796281814,4345,4
12,450,233,-0.0648904144763946,4411,4
13,318,290,-0.0518826469779014,3268,4
14,384,278,-0.0658978149294853,4386,4
15,416,265,-0.0594608820974826,4373,4
16,437,253,-0.0520674400031566,4334,4
17,312,302,-0.0354845114052295,4247,4
18,363,292,-0.0411007031798362,4363,4
19,387,280,-0.0347736403346061,4384,4
20,402,270,-0.0283128023147583,4383,4
0,247,250,-2.540455739108438e-07,3248,4
1,279,213,-0.0181622169911861,3322,4
2,325,198,-0.0315558239817619,4653,4
3,368,199,-0.0358416847884655,4488,4
4,399,203,-0.0357796587049961,4442,4
5,339,237,-0.0807152464985847,3100,4
6,400,223,-0.0825716704130172,4418,4
7,403,212,-0.061134073883295,4413,4
8,394,205,-0.0438132174313068,4440,4
9,338,269,-0.0698743015527725,3225,4
10,411,254,-0.0826140344142913,4400,4
11,444,244,-0.0723164454102516,4370,4
12,467,237,-0.0648486316204071,4566,4
13,334,292,-0.0532285049557685,0,4
14,402,278,-0.0643734633922576,4393,4
15,430,263,-0.055296991020441,4367,4
16,446,251,-0.0475562699139118,4402,4
17,327,303,-0.0352606922388076,4240,4
18,379,292,-0.0382485724985599,4392,4
19,397,279,-0.029750233516097,4396,4
20,406,268,-0.0228064768016338,4388,4
0,458,294,3.439050146880618e-07,8525,4
1,429,259,-0.0069352681748569,0,4
2,382,250,-0.0073859402909874,0,4
3,343,251,-0.0048163309693336,0,4
4,315,252,0.0003821354766841,0,4
5,368,285,-0.0312230624258518,3380,4
6,317,276,-0.04281922057271,3287,4
7,310,267,-0.0418610759079456,3462,4
8,315,262,-0.0375963971018791,3604,4
9,370,314,-0.0284681748598814,3485,4
10,309,319,-0.0450213737785816,3372,4
11,274,320,-0.048852115869522,3408,4
12,251,321,-0.0490948110818862,3422,4
13,376,334,-0.024589704349637,4658,4
14,322,340,-0.0367202721536159,4722,4
15,291,339,-0.0420514047145843,0,4
16,269,338,-0.0432770624756813,0,4
17,386,346,-0.0197191070765256,4649,4
